id,title,date,source,url,text,search_query,analysis_text,semantic_relevance,in_scope_score,out_scope_score,scope_margin,best_in_scope_category,best_out_scope_category,scope_keep,topic_id
685,UK sportswear market faces another tough year in 2024 - Just Style,2024-02-29 08:00:00,Just Style,https://news.google.com/rss/articles/CBMingFBVV95cUxNMTVMMTdjR1EyX0tINVMwTThLVVEya1R1ZXd0aXlPV3REcENURmhrS1B6V3FwZFUzSFZ5WkljUUg5NndCZlJrWTZSTkFzdTI0Z1h0clpta0xpSURYVkRHNjJ1cGdOcDREeDRXdHo3LVE2TkhUcTBSbDRNMlB4U3Z1Z1FnMXdVXzhMUl9qYWlHUFNCcmw4QnU5Yy1RZjJ6UQ?oc=5,UK sportswear market faces another tough year in 2024 Just Style,UK activewear consumer trends,UK sportswear market faces another tough year in 2024 - Just Style. UK sportswear market faces another tough year in 2024 Just Style,0.46556598,0.5410542,0.4391313,0.1019229,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,1
129,"Fitness Equipment Market Size to Reach USD 18.4 Billion by 2033, Growing at a CAGR of 3.02% | Allied Market Research - PR Newswire UK",2026-04-16 07:00:00,PR Newswire UK,https://news.google.com/rss/articles/CBMiggJBVV95cUxPSVM2d3pZQ3lWckJIOHZYeG9RdG8yQW5JakMySHUyQmlnUVFzWnJaaXFHYVh0amJEYndTOGpPcVZ2VlZoa2ZZUnk2SzNwWkxrWVk5YmJsd2xla3ZuWG1XRkdmQjV6UFpBaGd2VGdyTkxuWFMwZnBWRVhiclE4NlFNSGxDU2ZKY2JmWmtvWEY1TzdnSjd6X1kxZ1lzbzc3aWtiYkZtYjFjQnoyUExzUWRhNGJfMWxGcEVkSFN3M2xaQVdnbUtjRWFwR0FZV3BvemswdGpadWxGYUhGekhpb0RnOEx1akh4eHdPVVFvM08yT3Nrdi1RYzNMczJrU0s1dzc3VEE?oc=5,"Fitness Equipment Market Size to Reach USD 18.4 Billion by 2033, Growing at a CAGR of 3.02% | Allied Market Research PR Newswire UK",UK fitness consumer technology,"Fitness Equipment Market Size to Reach USD 18.4 Billion by 2033, Growing at a CAGR of 3.02% | Allied Market Research - PR Newswire UK. Fitness Equipment Market Size to Reach USD 18.4 Billion by 2033, Growing at a CAGR of 3.02% | Allied Market Research PR Newswire UK",0.37638682,0.37972587,0.2793182,0.10040766,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,0
326,Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? - Vogue,2025-11-04 08:00:00,Vogue,https://news.google.com/rss/articles/CBMiigFBVV95cUxQam5ZeDZoT2hqcFhsT2lKTENSTVMzQzZWRXRjcU9kNmYwU1oydGdydnFrZkdwNGlDakZ0R3F0VXhLTWZIUWU0N0J2OGZkLVpKY1dPQmpqdDdxeFNVR3VsZzJxRDZQUGV5T2pHYW82WFcySm4za0MwcmJ1MG5EaThqaGttcllGajkwTlE?oc=5,Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? Vogue,UK sportswear future consumers,Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? - Vogue. Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? Vogue,0.4201567,0.5108174,0.41115996,0.099657446,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,4
95,Global Sportswear Market Size to Reach $531 Billion by 2031 as Athleisure Outpaces Conventional Apparel Growth by Up to 2 to 6% - Arizton - PR Newswire UK,2026-05-27 07:00:00,PR Newswire UK,https://news.google.com/rss/articles/CBMingJBVV95cUxOMDJSd0tIdEk4QlRIUmZQSnJINjBWeXBHZUd2RzUzSzN6Z25nQzQybVJybVN1TDNBakpSeExCcjlGOUJia0pHaUJxejVPWGpndlVwaGpoT1lOdnpNb1d1QnV0eEdyRHBnYnd4aTdOV1ZwREtoSnBHTExOakwxRHRkZE53eU9qWlNINTVlSGpJUnVsQmYydVZTVjB1OFl0WWFyNXVrRXAyUVFOaDl6S0YxcG1IN2RMbjFwWDRldXdrMTQzWDBuVzZPSzczZWV4cEl6Qld5NTY2bFNPMWJQdVFRMTNBOUpXbG1LcWhpR0g0MFpCNHpJMDVrMjFHWXQ4X0U4dWc4a0h0cmkwaVhSekRsbUVXRFpmRTZRQjRxbTlB?oc=5,Global Sportswear Market Size to Reach $531 Billion by 2031 as Athleisure Outpaces Conventional Apparel Growth by Up to 2 to 6% - Arizton PR Newswire UK,UK activewear consumer trends,Global Sportswear Market Size to Reach $531 Billion by 2031 as Athleisure Outpaces Conventional Apparel Growth by Up to 2 to 6% - Arizton - PR Newswire UK. Global Sportswear Market Size to Reach $531 Billion by 2031 as Athleisure Outpaces Conventional Apparel Growth by Up to 2 to 6% - Arizton PR Newswire UK,0.3770202,0.54365903,0.44461855,0.09904048,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,0
545,3 Months Of This Trending Workout Transformed My Attitude To Exercise - British Vogue,2025-02-11 08:00:00,British Vogue,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1KWUJpMnBxX2NIS0FoQmlQbTBiVlExcVpEblpYM0VuNkpkdTRtRDVQVkNmcjJTdEdicmpEZFdESXA2LWNSU0tXT0w0RWdoWnRVVFk4YXBWdW9DSkkyTTdaelJJUC02RTVH?oc=5,3 Months Of This Trending Workout Transformed My Attitude To Exercise British Vogue,UK fitness retail trends,3 Months Of This Trending Workout Transformed My Attitude To Exercise - British Vogue. 3 Months Of This Trending Workout Transformed My Attitude To Exercise British Vogue,0.40890756,0.37631744,0.27766016,0.09865728,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,6
617,Innovations shaping sports apparel retail in 2024: trends and technologies redefining the market - Retail Technology Innovation Hub,2024-09-16 07:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOSjY5WlFqQlpVakdhRU1WT1dPd3VoeWtiNzVhV3NkZDZ0NVRYdFNJa1RUVWpYTlN4UjgzdnlTOFN1NnFsd0h2aUVfS1JMcnNZeUs5OXgyR2F1QjBmeFVQRUd4UE5vRlJhMzJBWHFFOG9FZS1vNUdZeFBXb2xDN1FGcV9NTGt5aHNQbG8tajRMdzhiS1BBYU5BZ0ozZWcwb28zY3dYR0Q0Z2x4SksxblY4SlhpX0ExU01XMnVPRkkwU21Id2V6MEg1WllfQlp0Y1RQVExjbFJjQ25LU1FFYlk4?oc=5,Innovations shaping sports apparel retail in 2024: trends and technologies redefining the market Retail Technology Innovation Hub,UK sportswear retail technology,Innovations shaping sports apparel retail in 2024: trends and technologies redefining the market - Retail Technology Innovation Hub. Innovations shaping sports apparel retail in 2024: trends and technologies redefining the market Retail Technology Innovation Hub,0.6622598,0.73569757,0.63735306,0.098344505,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
115,Wearable patches: How Barrière is trying to disrupt the supplement industry - CNBC,2026-05-06 07:00:00,CNBC,https://news.google.com/rss/articles/CBMifkFVX3lxTE5BTk9SdVVMb3AxdHgyZDlmRVdraWN3QXJaZmtFVV9fbnhrUnYzemVVc2lBc1V3eWtMWXVldjE5Sm5HT3d0eXR2TlJBSEpscUxVU3Z6R0JTbW1TX0dSUUZCcGlUNXlxV3FCTlJ1TkU3elNCWkd5UHhxVXVjd3p3d9IBgwFBVV95cUxNNVMxYzNTUS1YSUVDbWhKOHRjZVh0RkFnY0RuN1hXVUNFTjJmYXNxREtJX04yLW5ERFhxQWctdXNCUk5KdTVmVjdfWmRKM3lndXRsUEFkak9aVHphTGZkd3AtVjg1ZkYxZTBzM3M2NlAyZEt2cjY4MG1WZFpHVU1IX2lKYw?oc=5,Wearable patches: How Barrière is trying to disrupt the supplement industry CNBC,UK sportswear wellness consumers,Wearable patches: How Barrière is trying to disrupt the supplement industry - CNBC. Wearable patches: How Barrière is trying to disrupt the supplement industry CNBC,0.38601708,0.4393207,0.3413865,0.097934216,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,6
334,United Kingdom Sportswear Market Forecast and Opportunity - GlobeNewswire,2025-10-30 07:00:00,GlobeNewswire,https://news.google.com/rss/articles/CBMi8gJBVV95cUxPd2RDWmZKY2lEY3prRkhyMUJGTjY0MWFoYlYtaXNoOExWY0JNV3Zna3VZcjViaDVOR3QtaktIdlBjamxlSUN0S3BiTUttbFczVHpUSVRKOTQwc1RXUzNxQzB4WHA3eXFVWkl5bTROTEhIN0g2UlRMTUMtOWNuQ1ZsM3ZES1FOVzRBTU1tYkhUMDB2ZGVGSnVDTmFWRjhYVzlQZk9Qa18xZ19rVm9rbk9lcDhpNUJmei14ZHBqNnRDOVhmUHRfRE5FZFR6cGVPQjdEZDFPOHA3MDNQZE1EdWNFOTRQZHoyejJDNkZiYTBoUDVsUk5jamtkMjVaTDZLVWxqZ0FYSktHRzU4TmlyQjZidUE2YmhXQU9ISmdZbGl0R3REQnlPdlBfemFOWnphTTJFQmVPcXZ0UFpBM3p2YWZyMHNEekZlUVlwci00cTNFVTdBenRZd2hIVWsxZ1dyTHFuQzZYS19jTzVfZUdhVUdfemln?oc=5,United Kingdom Sportswear Market Forecast and Opportunity GlobeNewswire,UK sportswear consumer trends,United Kingdom Sportswear Market Forecast and Opportunity - GlobeNewswire. United Kingdom Sportswear Market Forecast and Opportunity GlobeNewswire,0.48257655,0.58961445,0.49218988,0.09742457,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,1
627,Fitness or Fashion? Blurring Boundaries in the Sportswear Industry - Mintel,2024-08-20 07:00:00,Mintel,https://news.google.com/rss/articles/CBMijgFBVV95cUxOdnREWTNNc2k0OThPY1g2VFBGWDhRVlNtNVFPUUx6NVlkUkRWX1ZUWldiOWxrM1RmTHppUUdZSVRvUU1xbU1kNTBuM3M0S2tGdUFvQy1mT2NGNjJvdnU4RGwzMWxVM2pEX0JVUEExNHhzSXczanNNVTRUU1R6Skw1ZU5UTWMxVGZFd25wQzdn?oc=5,Fitness or Fashion? Blurring Boundaries in the Sportswear Industry Mintel,UK sportswear consumer trends,Fitness or Fashion? Blurring Boundaries in the Sportswear Industry - Mintel. Fitness or Fashion? Blurring Boundaries in the Sportswear Industry Mintel,0.48359692,0.63308275,0.53609604,0.09698671,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
147,Which Activewear Tribe Are You? A Beginner’s Guide To Gym Identity In 2026 - Grazia Daily UK,2026-03-31 07:00:00,Grazia Daily UK,https://news.google.com/rss/articles/CBMidEFVX3lxTE1EbUNsUXZGWkRhUzl5MW00Z3pScXltTHBNOGdHRFRoTHpHVmhSa20xM2haaTREUXVjVmdUT0JLM29YSGF6WEFVVGVlMFJQU1J6eVZta2kzVmlldTdRNlFoeUlMNm5JenZZUm9fSy1IYnRCQ01C?oc=5,Which Activewear Tribe Are You? A Beginner’s Guide To Gym Identity In 2026 Grazia Daily UK,UK activewear consumer trends,Which Activewear Tribe Are You? A Beginner’s Guide To Gym Identity In 2026 - Grazia Daily UK. Which Activewear Tribe Are You? A Beginner’s Guide To Gym Identity In 2026 Grazia Daily UK,0.39708006,0.48442203,0.38975802,0.09466401,"Sportswear, activewear, athletic apparel, athletic footwear,     sneakers and performance clothing products.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
3,Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? - Kalkine Media,2026-08-05 12:46:00,Kalkine Media,https://news.google.com/rss/articles/CBMirwFBVV95cUxPVGF4bHJUcGRiVjJ5Z1R6cWJMVnFKSTBiWk5fS2ZXTHpBYUkwQm1uN2xvN2xxa1hwbkgzWEVISUxteTNHNVNfUFJaMkRQV1VhT05JMlJPOG90VHd3cmNvYWFzNkM3bUhabEtkdlM5TnlsSURPdmp2Q0xJbl9GQjNQeHVpTUtzdkk3OV90OFBaRjV5Z2VoaWtaU1hJWVY2ZjUyRE9VUUp0U01LRGtSWk5B?oc=5,Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? Kalkine Media,UK sportswear consumer behaviour,Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? - Kalkine Media. Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? Kalkine Media,0.41207126,0.4943959,0.40381,0.09058592,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
300,JD Sports lowers full year outlook amid challenging market conditions - World Footwear,2025-11-21 08:00:00,World Footwear,https://news.google.com/rss/articles/CBMitgFBVV95cUxQUDY5MUNVY3BtajJWTXotNWhVRTN1d09FYVJSRVZxd24tYmFoUHQzaDBQNE5PWm45WTdySzlmOU54VmpoTmNmZjRYN2c3dzE4TGtXTnV1cF9ETGlOSGVZdmR5alpVV0RUcWJTUUs4MURNT3l5dDFMYzBzS1k2cFp5cTgxXy03ZWs5QnpQcW5nNDhQWFE3aktYMDFrYm56NTVWa0kzdGN5ejBrSFNiSmxVSlB2MFh4Zw?oc=5,JD Sports lowers full year outlook amid challenging market conditions World Footwear,UK sportswear market trends,JD Sports lowers full year outlook amid challenging market conditions - World Footwear. JD Sports lowers full year outlook amid challenging market conditions World Footwear,0.39212286,0.6067852,0.5180029,0.08878225,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
37,"Europe Activewear Market Size, Share & Growth Report, 2034 - Market Data Forecast",2026-07-17 07:00:00,Market Data Forecast,https://news.google.com/rss/articles/CBMif0FVX3lxTE5mbDYteFEyVkxqZWVyM2V5dE93RTh5QS1RbW10VERKZ3hLUW12enE2el9yWGdLMDRvaDJPUHN4ZHdDQlAtQ0U4bVIwYnlvd0FEalBONnNxN1dNM3VIekUzZWo3bU4xZmlnT2xMQ3JVRWZTV0dNZ0U0Tm12SHU3aVU?oc=5,"Europe Activewear Market Size, Share & Growth Report, 2034 Market Data Forecast",UK activewear consumer trends,"Europe Activewear Market Size, Share & Growth Report, 2034 - Market Data Forecast. Europe Activewear Market Size, Share & Growth Report, 2034 Market Data Forecast",0.41391307,0.44193977,0.35353115,0.08840862,"Sportswear, activewear, athletic apparel, athletic footwear,     sneakers and performance clothing products.","Professional sports results, football clubs,     players, matches, teams and competitions.",True,0
562,"Nike 24.7 Apparel Collection Delivers a New Standard of Comfort and Athletic Style — NIKE, Inc. - About Nike",2025-01-23 08:00:00,About Nike,https://news.google.com/rss/articles/CBMigwFBVV95cUxQd21pVFJSQmMyWHRYMnZaVVB0a29xSWxOcW5JaHZFenZFbkhZNWl1TEZJcmRETV9pVENGbzBNcmU4MlZTQ2xSbXBwbXNYVk5YY01BcXRJR1d5TTg5c2R6RUw4WDJIUW1MOXBod3QzclNGNGpmWkJvOTI4SU9SVFY3bVFzVQ?oc=5,"Nike 24.7 Apparel Collection Delivers a New Standard of Comfort and Athletic Style — NIKE, Inc. About Nike",UK athletic apparel innovation,"Nike 24.7 Apparel Collection Delivers a New Standard of Comfort and Athletic Style — NIKE, Inc. - About Nike. Nike 24.7 Apparel Collection Delivers a New Standard of Comfort and Athletic Style — NIKE, Inc. About Nike",0.37964565,0.5600118,0.47201127,0.088000536,"Sportswear, activewear, athletic apparel, athletic footwear,     sneakers and performance clothing products.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
339,"Nike Creates New Innovation Engine to Power Athletes Faster — NIKE, Inc. - About Nike",2025-10-23 07:00:00,About Nike,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNTmJMYWFaTVZ6VW0xZ0hfQjVkOVdzNDJUeWd2XzNVVzgzUHZuODRod1FjeEVid3ctNzFMRjJaeXFLRmd4RmFJRlBCWnYxSlJHZWlVSjhUcURVcl9FM21ZYjgwN0VsSDRCalBXTWdLcXBRY19XNWgtaGlKUkRGYWk2Qzh3SGtOVkhEakNJ?oc=5,"Nike Creates New Innovation Engine to Power Athletes Faster — NIKE, Inc. About Nike",UK athletic apparel innovation,"Nike Creates New Innovation Engine to Power Athletes Faster — NIKE, Inc. - About Nike. Nike Creates New Innovation Engine to Power Athletes Faster — NIKE, Inc. About Nike",0.44354436,0.60360044,0.5161454,0.087455034,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
441,Nike Marketing Strategy - Business Strategy Hub,2025-06-16 07:00:00,Business Strategy Hub,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9DX3FDOXRlVjF3dURmdjVacUo5Y3JEMUFZRHdZS20tNk1VWmE0QWxwODZ0akRrcVl5YmFkNk5VSTEzN3pUdDJfUk93MUdpcXM3OTN1eUtLODB1R1ptNFE?oc=5,Nike Marketing Strategy Business Strategy Hub,UK athletic apparel innovation,Nike Marketing Strategy - Business Strategy Hub. Nike Marketing Strategy Business Strategy Hub,0.36692807,0.4619906,0.37468624,0.08730435,"Sustainability, materials, circularity and product     innovation within sportswear, activewear and footwear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
126,Nike brand profile in the UK 2025 - Statista,2026-04-21 07:00:00,Statista,https://news.google.com/rss/articles/CBMipwFBVV95cUxNcWhvS2lmRm9HQUZ6SWpud05XcG9Tc0lBYlZxUlZZVHZvZ1g3SWs2ZWR5enl3UDlkYkNFTDJZRnBWSjc2UDlUTERfZVV4TE9YenNJbU00RTNOUGJYdUlOVkZSTW5BN0p3MDF4eUw1YUhjdGRacWtKNjRjWjd3TDFteFkwYy1OdjU4TVN6NG83a1NoMDd6Q3lMb05rZ2VEMjAtSjktQlNmcw?oc=5,Nike brand profile in the UK 2025 Statista,UK sportswear consumer trends,Nike brand profile in the UK 2025 - Statista. Nike brand profile in the UK 2025 Statista,0.44025582,0.54072183,0.4537379,0.08698392,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
308,"Sports Direct plots a long, slow expansion in Australia - Inside Retail Australia",2025-11-18 08:00:00,Inside Retail Australia,https://news.google.com/rss/articles/CBMimwFBVV95cUxNYUFwRU0tZ1JYaTdOSmpLRUFyU211NU9Fa3RjeDVkU043V08xa1ZtSVZtNTJUcXVSUFJidzdQQnc4blZPb2tuWmRLRTlZcUxyMzJ0ZkVoazJsY29URUd3MG44RGJGWXdWV2JaT2xlTTlZMmZfTmNkbHZzU2ltUUM0M2xIdm5ScXJEb1ozSnQ5THhPQWpPVzVMTW5mYw?oc=5,"Sports Direct plots a long, slow expansion in Australia Inside Retail Australia",UK sportswear digital retail,"Sports Direct plots a long, slow expansion in Australia - Inside Retail Australia. Sports Direct plots a long, slow expansion in Australia Inside Retail Australia",0.39275682,0.49216762,0.40616176,0.08600587,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,1
102,Endless Aisle Live: Footasylum talks NewStore retail technology powered omnichannel transformation journey - Retail Technology Innovation Hub,2026-05-19 07:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQMWNOQURiLXc2dnlRdjJGRktGM0dKcml2UUh4Y1MybnJSUVExT0x6dmxtTkJFZUI3WlhKZ21WTnVIWnhBNnFSb0plR1hpeWpESFJXdDdmYUdHSGRycFhCUHF6M0xyc3NyQVZtSFh0YVhobWFMdHloOU5BU1drYldQdktGbGVoOE1mM0xkT01XOXJjUzR1UEFEVGNkLVZla3ZRRUlYUkxZSzBicTB2WGtneTd2alJaT0lMLWdrVGN3RTN3SWthM0ROeTd3SWhENmFyendsRXlZYWdpRS1SQzh3?oc=5,Endless Aisle Live: Footasylum talks NewStore retail technology powered omnichannel transformation journey Retail Technology Innovation Hub,UK sportswear innovation,Endless Aisle Live: Footasylum talks NewStore retail technology powered omnichannel transformation journey - Retail Technology Innovation Hub. Endless Aisle Live: Footasylum talks NewStore retail technology powered omnichannel transformation journey Retail Technology Innovation Hub,0.4004665,0.38015163,0.29425842,0.085893214,"Sustainability, materials, circularity and product     innovation within sportswear, activewear and footwear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,2
322,Gym Apparel Market | Global Market Analysis Report - 2035 - Future Market Insights,2025-11-06 08:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMicEFVX3lxTE5obTNSUWplSHg3bnZuSFBYb2FCeHRTM1hBdWhtdnJrdGpRa2xqZW9fVk9KWFFJdWZlZUZvdkw0eXV6V3FYckZLV1JJZEt0bkNSVUZSX3FJTXptTF9OX2hDR3NrWXlHYmxYWE1nOXBTLXM?oc=5,Gym Apparel Market | Global Market Analysis Report - 2035 Future Market Insights,UK activewear consumer trends,Gym Apparel Market | Global Market Analysis Report - 2035 - Future Market Insights. Gym Apparel Market | Global Market Analysis Report - 2035 Future Market Insights,0.48232907,0.54718906,0.4613848,0.085804254,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,0
285,‘Get ready with me’: how beauty brands can win in sport - The Drum,2025-12-11 08:00:00,The Drum,https://news.google.com/rss/articles/CBMimAFBVV95cUxOdEJ3X1N6MVdYWWp2aFZFY3BVdTlSbFJDMVpSdTdSQ05WR0NlbjhUSTZwZlBsakhMemw5ZEJXdUdfLWRKNG1LbS1STnY5eGYxU2pUQTMyc3lJbVl3Qm92OEhlR3UySnROYWJzSkpTNmdXYWMta3FKTDFzU0ZHRG84cmEzNG9IMlMwTVpJZ0ZkaGpvUC1FdDU2RA?oc=5,‘Get ready with me’: how beauty brands can win in sport The Drum,UK sportswear consumer behaviour,‘Get ready with me’: how beauty brands can win in sport - The Drum. ‘Get ready with me’: how beauty brands can win in sport The Drum,0.3936783,0.46382457,0.37994137,0.083883196,"The relationship between sport, fashion, lifestyle     and consumer culture within apparel and footwear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,1
391,"How wellness looks across the US and UK: Similar goals, different habits - YouGov",2025-09-01 07:00:00,YouGov,https://news.google.com/rss/articles/CBMirwFBVV95cUxPUVpxb196UWhVSGI1NklpbWRoMkdiZXJNNnZ0a2hUTFF1SDg4MXF3U2Z6MlZNZ096YlJzLThESUM1bXdWT3JudGRaaUJHN01MNm03cGVWWS0wMGZZbGNua2tzTmFZZmlmZ0JXbm92YmdQSmlCN3RncnNwMy0zVkhUakl0WDJmaldhY1AwVjg5UmFHQjV5RGx3VnBKSmlDRW1MRkVHMjFkclRYZ2xDenVn?oc=5,"How wellness looks across the US and UK: Similar goals, different habits YouGov",UK fitness retail trends,"How wellness looks across the US and UK: Similar goals, different habits - YouGov. How wellness looks across the US and UK: Similar goals, different habits YouGov",0.43500027,0.37747467,0.29404822,0.083426446,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Sports drinks, energy drinks, protein drinks,     hydration products, beverages and nutrition.",True,6
662,The trainer brands taking market share from Nike and Adidas - Drapers,2024-05-08 07:00:00,Drapers,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQR0VxYVpmTXVKczlMM2t3S1VBTm9NSktFUDBVdFBOZFZuSkZuTVBPRXp4ZG5HRm1IOFFOWTNmZHBWcjNkMWVKTjZxQVVOTFNJSGlNOTg1UWRIOERHWkpueGhtY19ib3NYTDI1Qjd2b2NtV3VOTm5UZk5nQ3RhNUh5aUpTSVdLM0piU1pMZXJ6NHNubnFxT3I3NXpiX01nN3RxLUJtOWpIZ252dw?oc=5,The trainer brands taking market share from Nike and Adidas Drapers,UK sportswear market trends,The trainer brands taking market share from Nike and Adidas - Drapers. The trainer brands taking market share from Nike and Adidas Drapers,0.37530705,0.49891102,0.41579837,0.08311266,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
646,Nike and Hyperice join forces to create innovative recovery products - mensfitness.co.uk,2024-06-24 07:00:00,mensfitness.co.uk,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBBN0VkZElhTVdiT25rN3JTWHZSd1NoMG9PNzlWZ1pNV3RicnNkSnhldXVnamlUQzZYUDFzQlYyUzJYUXc5RWhha0Z6SUJBcGNoYTdOTzVMalpGQnZHSUE?oc=5,Nike and Hyperice join forces to create innovative recovery products mensfitness.co.uk,UK athletic apparel innovation,Nike and Hyperice join forces to create innovative recovery products - mensfitness.co.uk. Nike and Hyperice join forces to create innovative recovery products mensfitness.co.uk,0.38095307,0.45930782,0.37624556,0.08306226,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
408,Health-Conscious Consumer Trends Drive CPG Market Innovation - Mintel,2025-08-04 07:00:00,Mintel,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSFJSQ09ocmtJcDRWMW1iZjlHbmRBd0J2N2k3eVV3WTVOdDNTSWxHbl8tZnBmQms0dWFIMndIQnZBRkM5RVlDcGUtZGFtaVJKTFM5RjNBLTI1ekt3b1VtdXRZTDFibnFLSDIzaFQtQVMtNm5VX0JuMk5wTU9mdFdxazUtemU5UFUyanVmQ041T2xoTXJCbUFMVTR6RmtRR0p5WnpWUExCdTJZOTdWbEFheA?oc=5,Health-Conscious Consumer Trends Drive CPG Market Innovation Mintel,UK sportswear consumer trends,Health-Conscious Consumer Trends Drive CPG Market Innovation - Mintel. Health-Conscious Consumer Trends Drive CPG Market Innovation Mintel,0.42299908,0.35268697,0.27010632,0.082580656,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Sports drinks, energy drinks, protein drinks,     hydration products, beverages and nutrition.",True,2
